gene,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,diffexpressed
ENSG00000288843,1.7806017718271625,0.6735747261544673,2.8876288174998574,3.551971541059464,3.3179252717133147,0.0028567276867067686,0.16225631364695145,-1.5995451283358344,no
ENSG00000288560,1.748532876609037,0.8121807540221396,2.6848849991959343,3.3733160569887835,3.837953962660019,7.098112372926464e-4,0.09483658467964734,-0.3872328502512934,no
ZNF542P,1.741455387355031,0.5137029453399578,2.969207829370104,5.886504428683367,2.925900660199792,0.0073485432231645215,0.22553684389081646,-2.522684412121406,no
TLR5,1.7166407630324798,0.553329354764917,2.879952171300043,5.816080253181277,3.0439776842694286,0.005549083895182134,0.20344646669074767,-2.2544564357111736,no
ZNF385D,1.709836234019824,0.7144444985432089,2.7052279694964394,4.941428021407562,3.543386416757063,0.0016365840737965522,0.13741244797395497,-1.1560145111127955,no
GPR88,1.708226643741688,0.4871942227218826,2.929259064761493,1.2316784166639037,2.860059209670833,0.0077329755910222776,0.23051868246056312,-2.4413984771443005,no
ENSG00000289130,1.7032969717384425,0.6549563689540849,2.7516375745228,7.917333746883683,3.3515522789850922,0.0026304035506192823,0.16063391809922525,-1.585996862155807,no
SDC4,1.693008049343912,0.5105110122238532,2.8755050864639706,3.9393458478371643,2.9533641043599137,0.0068860085749446074,0.21822868653801286,-2.3880825046952876,no
ST6GAL2,1.66396048629493,0.9903469155125326,2.3375740570773273,3.958527640501356,5.048743903797584,2.1280170239747944e-5,0.01809080472506572,2.7205011723700947,yes
HGD,1.6584386980304267,0.6001126149418459,2.716764781119007,4.994899636199775,3.2324956841624233,0.0035198196349916847,0.17346589375056845,-1.8389394264590875,no
LINC01088,1.6568017227940715,0.6821225180716974,2.6314809275164457,4.3483634768449315,3.506443678993946,0.0017939944451143218,0.1431028201003645,-1.216095431484682,no
VIM-AS1,1.6270551364546249,0.6275711033352256,2.6265391695740243,6.382100500388348,3.358028981642216,0.002588856726339727,0.16006195087124075,-1.5897974104657813,no
GSTA6P,1.6235167485249131,0.6271883127624052,2.619845184287421,1.661471210538183,3.3304690992158736,0.0023426731198065136,0.1536072930790019,-1.4685781220070533,no
LPAR4,1.6213997607916388,0.17862066198982274,3.064178859593455,2.745586793733312,2.318186075319923,0.02918702718951456,0.35365299737246386,-3.5135863676211967,no
ENSG00000233968,1.6183563698439567,0.5987740956379686,2.637938644049945,5.81984487027903,3.27423551889178,0.0031791120214866675,0.16695861666510292,-1.7775411411306052,no
LINC00989,1.6172899665790528,0.7385531041420331,2.4960268290160723,8.663391983573302,3.792412577260057,8.534456247858419e-4,0.09736977779022843,-0.5584123977760331,no
ENSG00000254810,1.617267782930413,0.4950967277783662,2.7394388380824597,5.630425865211008,2.9729041214731753,0.006573970610274205,0.215945065523468,-2.4265350835085058,no
TRIM40,1.6001099609249412,0.3399519984626136,2.8602679233872688,3.3611428968303656,2.619285695904041,0.0149649480161388,0.28574528944123334,-3.0274834002426174,no
PLAG1,1.5919858637003803,0.7978449169621152,2.3861268104386455,2.90134115786766,4.097252968292555,3.0005323584981645e-4,0.05888627927511434,0.32023429626553934,no
NOMO1,1.5680076259795612,0.5952017119999721,2.5408135399591503,4.797217232936883,3.3249108010693798,0.0028082103664130416,0.16205778633294796,-1.640695411532782,no
ENSG00000289176,1.5624446443893456,0.47396429119440153,2.6509249975842897,4.72373483005461,2.96102500965464,0.006762022016311688,0.21822868653801286,-2.4211523770917975,no
ENSG00000284959,1.5570224235067283,0.515416265275646,2.5986285817378105,4.743772647565272,3.083538381887046,0.005046852734757092,0.19726233016714356,-2.14880240332052,no
KLK1,1.553413911325554,0.6234512250195594,2.4833765976315485,2.7763214567374384,3.4140731928667587,0.0018833401098268337,0.14474036045077598,-1.2641002674102673,no
ENSG00000229961,1.498567774561041,0.594333403846052,2.40280214527603,1.5506979935348104,3.387244444055295,0.0020203496351692456,0.14774621364286064,-1.3669965112569002,no
DDX11L8,1.4770041196411836,0.3523434665461569,2.6016647727362106,1.2192517050078635,2.6861588666831517,0.011842763738971732,0.26737657410637294,-2.759892119772965,no
MFAP3L,1.4661881032234447,0.5224841923960026,2.409892014050887,8.515926330368734,3.2048814310686318,0.003764335768589048,0.17873534532896715,-1.8958000648435176,no
SCFD2,1.456916864023249,0.5591144968087602,2.3547192312377376,6.3251578589522754,3.3474342436526126,0.0026571556809532187,0.16063391809922525,-1.6128234701667639,no
ENSG00000261338,1.4442680501664384,0.5735740949841752,2.3149620053487014,1.1425972899864316,3.3902633546866365,0.0020044653863193797,0.14737696316062812,-1.443251184667032,no
GSTA1,1.4385342924507691,0.2717758618900592,2.605292723011479,2.2553386989011015,2.5368917037628944,0.0176688043318332,0.30011511037938565,-3.101193257331351,no
ENSG00000247345,1.438284255981113,0.5236097177889922,2.352958794173234,1.4568111918582138,3.2138773395426954,0.0031665359972214723,0.16694272338839716,-1.7032945206254246,no
PDZK1IP1,1.429799448801516,0.30698714205111854,2.552611755551913,6.929424131204552,2.6267938544033718,0.014711685999802321,0.28276391420691127,-3.142709251195823,no
ENSG00000288869,1.4275969027505617,0.5436341502965256,2.311559655204598,8.53995500416541,3.3291398288290934,0.0027461748405786706,0.16172561248741157,-1.6159421577303075,no
DDX11L17,1.4241368762598237,0.2427575187315587,2.6055162337880886,2.590609599164024,2.4819811824694495,0.020094393253814746,0.3091150939540581,-3.210924197789958,no
TMEM260,1.4110318188549797,0.5517637557577658,2.2702998819521936,2.2571782492738888,3.356288598335512,0.002190385229390528,0.15123664918868002,-1.389623653921027,no
TPTEP1,1.4087336127670147,0.6637062381131623,2.153760987420867,6.910500777932847,3.8887943734438766,6.338389263493671e-4,0.09155913902931596,-0.32372711728287573,no
NDUFAF4P3,1.400077048775176,0.4040887652617716,2.3960653322885803,1.0663815097310234,2.87308759874657,0.007467312878991196,0.22621467657024108,-2.398736933767556,no
SLC40A1,1.3941539207175424,0.5449627658122908,2.243345075622794,8.543345211986813,3.3793374435661323,0.0023618387031604706,0.1536072930790019,-1.4803442696879499,no
FSTL1,1.3924070255676524,0.14994231044112372,2.634871740694181,5.825070804803801,2.311746305711379,0.02959591201811773,0.3559359816714743,-3.762958065291161,no
LINC02884,1.3904038744129927,0.3884097157405362,2.392398033085449,6.53288094817368,2.862422980721598,0.00853343863018631,0.23928761263716072,-2.660234122056397,no
MLH3,1.3878221008054314,0.47461410664121584,2.301030094969647,7.687252978004787,3.1348886900896313,0.004459719227984055,0.18882479757898085,-2.0684481798827097,no
PVALB,1.3813417050811494,0.046260793027607994,2.7164226171346906,4.8441418855693055,2.1342808504274173,0.04313024938404737,0.4014620244432631,-3.9444815135431717,no
TFEC,1.3709471572890655,0.7337755568658529,2.008118757712278,5.1831260515712785,4.3991798092465535,1.3239405888953624e-4,0.046890578386092174,1.0921685523588982,yes
SNN,1.3591127034202035,0.4332915863964435,2.2849338204439635,8.065166284760602,3.0282130017964035,0.0057622800286242885,0.20735061626811524,-2.286335108870933,no
VN1R110P,1.3575510201555379,0.4569103572632577,2.258191683047818,1.3217106464308408,3.0807451273464497,0.004446331475670776,0.18882479757898085,-1.9815997587154004,no
DAPP1,1.3470529833648683,0.5021451088579911,2.1919608578717455,9.031931547794922,3.280567287660112,0.003001160859550429,0.16328716004641974,-1.6926488611216621,no
EPHA1-AS1,1.3458018207705313,0.3489672957748092,2.3426363457662536,4.40365953832304,2.7849414603757006,0.010226019659588415,0.2532661913727795,-2.7814681689333716,no
THRB,1.3450435080464977,0.3807430669644867,2.309343949128509,5.278047709223985,2.877279143339336,0.0082408590500564,0.23542635821674177,-2.636393105663467,no
NDST3,1.3390558998804503,0.5873880422082907,2.0907237575526096,3.545236365335608,3.6448676062721845,0.001049237575145008,0.10893832331122316,-0.754756750562076,no
ENSG00000259483,1.336586075527575,0.306192019354107,2.366980131701043,5.020055487527588,2.6757874836896525,0.013155105415760782,0.2761360439927365,-3.0243405243269437,no
NEXN-AS1,1.3353052496828868,0.460360289965673,2.2102502094001006,2.90583816864882,3.122551838347955,0.004065290314450925,0.18227031883495834,-1.909948312637649,no
RPL37AP1,1.3336403584792613,0.2929061239957087,2.374374592962814,2.0047054741518355,2.620988097977921,0.013821212632799867,0.27793379861881967,-2.890480757844476,no
ENSG00000260077,1.3313412253021664,0.42213553475195387,2.240546915852379,2.7451296073879736,2.998395809255562,0.00561248025219918,0.20466744340593365,-2.180045040931986,no
MPL,1.3218522870513478,0.13527979260601253,2.508424781496683,6.057482634678565,2.297982305467093,0.030487435529148975,0.35966183700562393,-3.7757591482443345,no
LINC02842,1.3183421691576946,0.3643998345453555,2.2722845037700337,1.4930588831154852,2.824601478179385,0.008410603919281336,0.2363657737811255,-2.497477141028823,no
MTRNR2L8,1.3138946168983106,0.5249005221735338,2.102888711623087,6.521040413672771,3.428648080825464,0.002098086291749202,0.14946848580064515,-1.4079446078575923,no
NAT8B,1.312680104185746,0.26942323713877947,2.3559369712327127,3.420268053927425,2.5947506075728786,0.015781484934951878,0.29086688087427565,-3.087026299204363,no
ENSG00000241525,1.3061807619771644,0.5242197057692003,2.0881418181851283,3.134207908233147,3.4140456134270027,0.0018834762387727798,0.14474036045077598,-1.2556570017089035,no
TNFSF4,1.305338646021271,0.1905673836523678,2.4201099083901743,6.4545012755171225,2.4154355941669303,0.02360941572594229,0.3290320417051916,-3.5581133498094544,no
DENND2C,1.3012689673549946,0.4110536200697822,2.191484314640207,5.676941913930486,3.015296516700689,0.005942781554539934,0.21097847453739155,-2.3467698317685617,no
ADAM12,1.2976617337669032,-0.16937220722455448,2.764695674758361,2.251042575285303,1.8246491400034084,0.08040272557894622,0.49601200514860455,-4.2555115828485715,no
RAB30,1.2939862142528034,0.4031842368683419,2.184788191637265,5.598816931563028,2.996446358509347,0.006215940237481683,0.21245645173218353,-2.367888000133254,no
LINC02715,1.290699750415388,-0.13005378557726566,2.711453286408042,1.2389381976531526,1.8623324885506938,0.07326162528351218,0.47990955413167524,-4.090713341724687,no
TSPAN18,1.2901900606881673,0.36343365905863445,2.2169464623177,6.2112781698308455,2.8717466797835938,0.008348684798519966,0.2358911907559084,-2.6594820733837152,no
RAB27B,1.2870766795908146,0.30666070928790046,2.267492649893729,9.033981763801682,2.7080212928168996,0.012216814355597174,0.2697615403649883,-2.9258045457273005,no
ENSG00000289384,1.2815838168634333,0.16850299573084082,2.3946646379960255,3.7572779431411716,2.375080562248497,0.02579286734876061,0.3391495144201889,-3.5325990125181237,no
GNAZ,1.280811448706043,0.25170601677517346,2.309916880636912,7.603941435143331,2.5673398430728174,0.01683200513092471,0.29414043359784237,-3.26123666911087,no
PTPRS,1.2793378644572444,0.1259890094238283,2.4326867194906603,4.709574450398144,2.2881400112900847,0.031139894489077547,0.36253105684958953,-3.7373060693833775,no
ENSG00000289465,1.2607494252370168,0.36100332150216874,2.160495528971865,3.1299889717937983,2.8766637200417544,0.0078072271185951085,0.23186441761382243,-2.486329995092159,no
MAP3K7CL,1.2546902496529047,0.31839893631340066,2.1909815629924085,10.502606583010417,2.756653144204673,0.010617264578369059,0.25742608341350437,-2.7577172277174253,no
ENSG00000284634,1.254428813636351,0.3051264533636372,2.203731173909065,3.8443777142633397,2.7203831545341584,0.011644846721106468,0.2669885344118269,-2.843202827070513,no
AVPR1A,1.2498318365903138,0.2733932161612437,2.226270457019384,5.283617164296397,2.640369242622564,0.014263923697163304,0.28037626340690636,-3.1021252321229125,no
PANX1,1.2487199406675167,0.26972461869890474,2.2277152626361287,5.618542755053425,2.631130935137657,0.014567223282404819,0.2814012391224313,-3.1236841359768612,no
NEXN,1.248224450990513,0.3769728852869819,2.119476016694044,8.948060907670499,2.950734878051563,0.0067969012807025655,0.21822868653801286,-2.421095342561395,no
DNM3,1.2443910151492048,0.34635310292325616,2.1424289273751533,8.813574453591203,2.8565289735741097,0.0085896616651303,0.23928761263716072,-2.627026704359604,no
ENSG00000259162,1.2441012265519844,0.07955035448273251,2.4086520986212365,0.9914623836943176,2.183475956867767,0.03710792328249999,0.38354253228614354,-3.602656398451634,no
ENSG00000236304,1.2411168243703,0.32003313391327903,2.1622005148273207,8.490739660046648,2.7795315045048072,0.010355359986171523,0.2534698885478093,-2.798548087169647,no
CLDN5,1.2397825269034692,0.09810162021301005,2.3814634335939284,4.4239744643877,2.240055628816206,0.034514085144951315,0.37475340839699495,-3.83762755047819,no
ENSG00000236936,1.239092458470484,0.40652124168417003,2.071663675256798,2.3653249339798283,3.0418197957494058,0.004905333658760232,0.19548242675784375,-2.062594569724586,no
ENSG00000251600,1.2357361013839068,0.5137908104150432,1.9576813923527703,6.112754283842167,3.5169980364136584,0.0016109065913878756,0.13694719660036178,-1.1844810168816418,no
RPA1,1.2356193964010078,0.6206983364107885,1.850540456391227,7.562774303913864,4.10758590029816,2.933018058631216e-4,0.05888627927511434,0.3602621087385254,no
SEMA4D,1.2355127817845286,0.5688525880617588,1.9021729755072985,8.598749054632904,3.7918908274130585,7.094011223404287e-4,0.09483658467964734,-0.43061979616161494,no
RARG,1.23542762567196,0.5969554214363926,1.8738998299075276,4.09864860725495,3.9548177452238416,4.4291508549875087e-4,0.0756681365676576,0.007028573126142135,no
ENSG00000248373,1.2334103345046752,0.38338211505416653,2.083438553955184,2.8530343349144816,2.9686373420128853,0.005971674216798687,0.21097847453739155,-2.243049091799884,no
RNU6-39P,1.227862779762174,0.5348304292664543,1.9208951302578936,3.5956484294418396,3.6211581101489356,0.0010892230532514593,0.10893832331122316,-0.7912241949896117,no
THBS1,1.2271044246712854,0.16245789015067458,2.291750959191896,9.300828035301073,2.377574354799742,0.025652733733016585,0.3391495144201889,-3.5683335079503333,no
TNNC2,1.2203626145480095,0.1976618818196969,2.243063347276322,4.5568906737518535,2.4614915995023083,0.02132636189918629,0.31769135458636905,-3.417624388903707,no
ITGB3BP,1.2119773005863497,0.6119356948597792,1.8120189063129202,6.0014257895465715,4.129975542928136,2.7836664591719565e-4,0.05888627927511434,0.4004515089008738,no
ENSG00000288758,1.211050144774683,0.45242272512825976,1.9696775644211064,6.1931235631680766,3.2854306023023883,0.0029751131560633213,0.16328716004641974,-1.7378168167678165,no
CD1C,1.2068829018022764,0.38909844037805663,2.024667363226496,2.3661481246323675,3.016320189426866,0.005230070475377401,0.20010323699516686,-2.109674978348364,no
IRS1,1.2057206306395543,0.2768700898475408,2.134571171431568,4.496735890369313,2.6776797821722456,0.013098134704669,0.2761360439927365,-2.992461182473944,no
PDE3A,1.2046362346082473,0.3404905616834111,2.0687819075330838,5.708911532196415,2.875590188014206,0.008273635084529005,0.23542635821674177,-2.6397635478082693,no
FSTL4,1.202740314202862,-0.06781142103514415,2.473292049440868,1.9791430123843468,1.9407909392300555,0.06261210794473665,0.45383799460756724,-4.021185179374336,no
GGTA1,1.1975949164670254,0.24663672818283955,2.1485531047512114,7.14640418213845,2.5978050213935107,0.01571223153475005,0.29037740942346496,-3.219869249088384,no
MAGOHB,1.1870910104729067,0.3077845715355986,2.0663974494102146,4.888033912937694,2.7843902190747887,0.010221628587823,0.2532661913727795,-2.8038717258371166,no
FFAR2,1.18582076325152,0.20980420472865358,2.1618373217743865,1.3476085092440342,2.4832075811543,0.018950293476280144,0.30761068241040934,-3.119693368509361,no
ENSG00000236744,1.1821412467964478,0.07349304290626724,2.2907894506866286,1.6928206573657518,2.179941334673312,0.037446759286356816,0.3843263351908194,-3.6493235639259844,no
CCDC175,1.1788141515411894,0.2698581685185012,2.0877701345638777,6.334286404832998,2.675226258722089,0.013172026397331948,0.2761360439927365,-3.0463278282735087,no
MYCT1,1.1782572147829695,0.39939258428849256,1.9571218452774466,5.3593603964302705,3.1143451505779547,0.004552306433761301,0.18897051534329745,-2.112975331457114,no
TPST1,1.173981819465852,0.5407787981340533,1.8071848407976507,4.6054637244229575,3.789392172896394,6.936151469345727e-4,0.09483658467964734,-0.4118037570332653,no
GASK1A,1.166115522894282,0.40936150964704265,1.9228695361415216,5.761374626579743,3.168580908911317,0.0039156340073980365,0.17932812716709795,-1.9748862792041955,no
ENSG00000266401,1.1660262831921857,0.21962805533473828,2.112424511049633,4.41221555565895,2.541513681074669,0.0178390867377988,0.30011511037938565,-3.2572416397983406,no
ENSG00000288953,1.165965943188879,0.08117429848071045,2.2507575878970476,1.0953679599982986,2.1968008833797183,0.036048239966157775,0.380394228099052,-3.5821994863376725,no
MT-TQ,1.1649170182321713,0.2349641145755882,2.0948699218887543,6.197003349699023,2.583997359279415,0.01621083855864933,0.2937492504542979,-3.231414509151445,no
BOLA3-DT,1.1635385736075894,0.333141947447799,1.9939351997673798,2.9330822019216938,2.8638243035671076,0.007639455161383808,0.22856509262450178,-2.4465301898704097,no
ENSG00000279748,1.1600183625065696,-0.06958662621751266,2.389623351230652,1.0473233468153709,1.9285071344151197,0.06351725903467449,0.45584015864463723,-4.004742266738033,no
SLC9A9,1.1591077189912928,0.45170083786373505,1.8665146001188506,6.155584635974165,3.363474808990347,0.002335441058123253,0.1536072930790019,-1.5179932961540343,no
MCU,1.1563115229129863,0.5585531313281203,1.7540699144978524,7.581693400930902,3.953669229026537,4.443029933626299e-4,0.0756681365676576,-0.02437805191566156,no
KITLG,1.155990007697313,0.4107034359034015,1.9012765794912245,3.8380155081121643,3.174370469909225,0.003580666779288976,0.17519507025859227,-1.8461761456710972,no
CMTM6,1.1526066816446416,0.291166745904719,2.0140466173845644,6.739787910495358,2.760032282316431,0.010834485096479055,0.25807454422027837,-2.8947962639495866,no
CADM2,1.1503121830989427,0.005157483336963864,2.2954668828609215,3.340192967398705,2.0720946531678743,0.049055078650955396,0.4180746740666011,-4.001674672769119,no
PDE5A,1.1488044853143595,0.1264801874909427,2.1711287831377764,9.09539174617697,2.3180108797006027,0.029198082344455003,0.35365299737246386,-3.677042615690297,no
P2RY10,1.1485897862566419,0.5217180585971116,1.7754615139161722,4.081877156689962,3.7448758754568994,7.819923314921139e-4,0.09736977779022843,-0.5013711032816879,no
ENSG00000248242,1.1477461260121102,-0.03638204756761354,2.331874299591834,3.1219508729035605,1.9994251548362192,0.056889652353970324,0.43991645896458464,-4.1198968710788115,no
LYPLAL1,1.1476721941203651,0.40897287200518406,1.8863715162355463,6.882244315930742,3.1937689786574452,0.00366278410418017,0.17667088434417966,-1.9235650955509023,no
PLAAT1,1.1476194412016896,-0.19165584649246026,2.486894728895839,3.2493259086298645,1.7676084615197523,0.0897127853938651,0.5135969688277248,-4.47151883100028,no
EFNB1,1.1438694962554763,0.25340091332620873,2.034338079184744,3.7797150949366976,2.638281355486906,0.013782910889579354,0.2777954274147213,-2.9859771964525623,no
CERNA1,1.1385972168006138,0.047103888629884016,2.2300905449713433,1.7968476328886651,2.132063784606265,0.04146246301739598,0.3968841815359747,-3.7153981155054385,no
RUNX1,1.13729432447305,0.5696006244328295,1.7049880245132705,7.51953512442161,4.09458563016198,3.022567305044753e-4,0.05888627927511434,0.328882444955755,no
CD9,1.1365400580308336,0.19273895765332205,2.080341158408345,7.418480063192669,2.4840612397308712,0.020283718206077755,0.30947536860285824,-3.414048441816893,no
JAM3,1.1364802278520365,0.1167629065846747,2.1561975491193985,7.554806822474209,2.2990060721913514,0.030420289704672653,0.35918123312756717,-3.7682555263877413,no
ENKUR,1.135660767718413,0.18182921803101992,2.089492317405806,7.950558511218623,2.4560373667485744,0.021585662616878287,0.31870566605159145,-3.461796091266213,no
TNNT1,1.1354467931028522,-0.050212850150021415,2.321106436355726,2.638536834459261,1.962551626455146,0.059806970583105114,0.4455062507510382,-4.008727934147537,no
TMEM106C,1.1331394566947406,0.306801001540028,1.9594779118494532,5.565061731404568,2.827473775934073,0.009218419875223934,0.24474824684115642,-2.7434372302979635,no
MGLL,1.1316986269823595,0.3797976130867582,1.8835996408779607,6.888816009262138,3.097189535165678,0.004716525034191052,0.19323546239477918,-2.156621661057371,no
ACVR2A,1.12734355203962,0.44805016729302327,1.8066369367862167,5.637353180746588,3.4032464715465394,0.002069841882237769,0.14896290625501657,-1.4162727653905591,no
CD163L1,1.1271098433512838,0.4909507064552554,1.7632689802473123,2.4765467101444645,3.621192683610887,0.0010891226443953427,0.10893832331122316,-0.7855937968870919,no
ADRA2A,1.124205677459937,0.10629923168831068,2.142112123231563,3.4003051292123514,2.2762014151046404,0.03178743443903538,0.36672831487681024,-3.6786734771933864,no
PHACTR3,1.1180802831861225,0.08341692458540506,2.1527436417868397,3.1780728022883444,2.2235374868198665,0.03527378594589266,0.3769002642859638,-3.723684794552488,no
ODC1-DT,1.117473056831261,0.09329885477420352,2.1416472588883186,2.6693256519861905,2.2359427316157934,0.03358401061253821,0.3727604027148567,-3.6249669893041716,no
KCND3,1.1171149521871566,0.12505291643131322,2.109176987943,3.8873068811268565,2.3215421288175633,0.028879315499867497,0.35272201192936836,-3.6229656929686316,no
ALG10,1.1161202273097381,0.06485073208805447,2.167389722531422,2.7274760465520482,2.1832024370958067,0.03831798947670602,0.3882666897970069,-3.7730147969709136,no
LNPEP,1.1150065929153428,0.5174291747999689,1.7125840110307167,5.9844131042918525,3.8135936745224974,6.497408195961296e-4,0.09206015237652661,-0.3726978492694091,no
LINC01857,1.1149002658067038,0.14513044057390634,2.0846700910395013,3.445019460179753,2.3667695263539508,0.025929595593891828,0.3391495144201889,-3.5153118476627063,no
IGF2BP3,1.111324761526232,0.25926541376545675,1.9633841092870075,7.436021134391877,2.6897858933823366,0.012709041150701154,0.2743942503679954,-3.015004398783395,no
ARMC3,1.1093519444472317,0.24043016820817187,1.9782737206862917,5.06186722919081,2.633581107215969,0.014486199346534551,0.28079566930516836,-3.1229255035214636,no
ARSK,1.109171973115691,0.21662880851865363,2.0017151377127282,1.8757974677368159,2.539924571948318,0.01661192000494879,0.2940186607133165,-3.020812424913211,no
ENSG00000287811,1.1076407001798527,0.19521299501419376,2.0200684053455116,2.9333754990663867,2.4866308921325957,0.01912656102530529,0.30761068241040934,-3.2128414563599486,no
YPEL5,1.106765613998041,0.41382662045449625,1.799704607541586,9.398375097500839,3.2655669355468797,0.002788544952899654,0.16205778633294796,-1.639730924386635,no
NPTN,1.1006873292642183,0.17331942631518793,2.028055232213249,7.705586665385226,2.4483299031353587,0.021957057053672905,0.3207947261482909,-3.4821664679603987,no
DYTN,1.0954827203312387,0.06652977969523266,2.1244356609672446,3.531048383304824,2.194964768333721,0.037869050731968806,0.38596612014643866,-3.8272959468809336,no
ENSG00000285884,1.0951390041641553,-0.04626649140390193,2.2365444997322124,3.0342164745719145,1.9791892257692867,0.059259801024519485,0.44410568238871295,-4.143918700304506,no
HTR2A,1.0907581457520394,0.012974792299149662,2.1685414992049292,2.7153231336084684,2.082881634581261,0.047501197361451794,0.4115358512805524,-3.9487603469084056,no
PTK7,1.090494315878351,-0.34103289751542665,2.522021529272129,2.635164494467531,1.5713821958783996,0.1290553081404842,0.5722277403837693,-4.611537788758713,no
PARD3,1.0870952642282976,0.2569151624798466,1.9172753659767485,7.185540020804695,2.6996838352163,0.012388178730475919,0.27266020565037774,-3.001226974017829,no
CLECL1,1.0858574099983125,-0.07486453836804219,2.2465793583646674,1.7115771535823356,1.9123293960303234,0.06563888781154584,0.4611959192875444,-4.049098708290641,no
LINC01063,1.0858159746618927,0.06295130884699351,2.108680640476792,2.2389818448853775,2.1798173420683518,0.0383178226820065,0.3882666897970069,-3.764150810607005,no
NRIP1,1.084315448685505,0.5321390720790551,1.6364918252919547,7.5179041534209645,4.013552826994489,3.7733277113702687e-4,0.06753263622376104,0.12619219705833373,no
CA2,1.083401306198029,0.23728642107500397,1.9295161913210541,8.974888646067452,2.6345687433525526,0.01413034343938733,0.28037626340690636,-3.061282306621431,no
METTL15,1.0799113833756095,0.5467921967456009,1.6130305700056182,4.802739394807107,4.140139427383266,2.667197903534257e-4,0.05888627927511434,0.44842261612591106,no
PDGFA-DT,1.079274480870147,0.09729525541103712,2.061253706329257,6.380521821591946,2.267188545640126,0.032571366947744956,0.36920931334426776,-3.8543504879934583,no
INAFM2,1.077172782311509,0.01322826402424937,2.1411173005987685,6.889715330694179,2.088451625980465,0.0474300469797944,0.4112341330059357,-4.1582622100230155,no
ZFAND1,1.0760034939856604,0.3890468229939449,1.7629601649773758,6.257507272000015,3.2142429848808813,0.0033835658154270946,0.17248720811718882,-1.8653430403346034,no
LYPLAL1-DT,1.0748239941541033,0.11455349500731404,2.0350944933008925,4.9126008102556815,2.3088823105604055,0.029779433354615914,0.3566986630737259,-3.7195864227680455,no
GP1BA,1.0745172771977511,0.17155346859689047,1.9774810857986118,7.862723767452989,2.454715073473061,0.021648963547131236,0.31870566605159145,-3.4739873590611983,no
BEND2,1.0737390004515035,0.0962165194498863,2.0512614814531207,8.062790313639082,2.2658439904893712,0.03266524512478773,0.36920931334426776,-3.8073727792644765,no
ASAH1-AS1,1.0717420508527173,0.08691035722433371,2.056573744481101,1.0625015958620947,2.224228571874136,0.0339519871790667,0.3727604027148567,-3.5654518811826805,no
ZNF117,1.0672835611771756,0.13701493725748415,1.997552185096867,5.032476587367973,2.366625160272629,0.02627325131434199,0.3402873392777565,-3.629323641021076,no
ZNF426-DT,1.066735532479787,0.04804110282358276,2.085429962135991,1.6326526193348683,2.1402474627842674,0.04074019242541033,0.39510335839895705,-3.7144753932879304,no
ANKRD28,1.0659160240381098,0.19651431920182194,1.9353177288743977,8.462265434629234,2.5265909875537114,0.018306099418737422,0.30328814164880197,-3.301401837460474,no
RPL23AP7,1.0639635122371747,-0.9529293067381119,3.0808563312124613,6.395555661422034,1.0997395735439446,0.28438666191955486,0.7112927998881838,-5.548382682311562,no
EFCAB13,1.0637057261202365,0.34490504632218244,1.7825064059182907,7.162870793635843,3.03744717625285,0.005266648937234946,0.20010323699516686,-2.24233494667253,no
L3MBTL2-AS1,1.0628868274672971,-0.049499816082063,2.1752734710166575,2.349859859306974,1.962431427398531,0.060311532342077895,0.4473050506635461,-4.082598653589171,no
ENSG00000279491,1.0625014501806338,0.28054588261545355,1.844457017745814,0.9399209451868421,2.7771453861612314,0.00944142893550817,0.24601976318157492,-2.594828387615205,no
PSD3,1.0620414294897644,0.2843029937347815,1.8397798652447475,5.905911565042601,2.811538447390361,0.00941887162703515,0.24601716098502147,-2.769453934695297,no
MTND2P28,1.0617545295983106,0.26549640445333766,1.8580126547432836,8.94204482040557,2.7372425071516897,0.010877512086177094,0.25807454422027837,-2.830192158186288,no
MT-ND1,1.0598260656071314,0.2846044347395231,1.8350476964747398,14.199177776359594,2.7942153555491664,0.009057701876434503,0.24333890043177878,-2.5699807901029272,no
MT-TC,1.0596943698186045,0.4569731951714513,1.6624155444657578,7.2304095762962834,3.593670242375998,0.0011734291232331322,0.11137350943953497,-0.9106279743777677,no
RGS18,1.0582330462264693,0.16460377495943257,1.951862317493506,10.875080637709285,2.4315426918713383,0.022062254198509587,0.32198581717610236,-3.3791007007034985,no
LINC01923,1.0562922540265278,0.16749449778819647,1.9450900102648592,0.9727697166454153,2.429026798682762,0.021463052688103865,0.3183647139188536,-3.210765701926022,no
ENSG00000283403,1.05506334598625,0.09204865251669836,2.0180780394558013,2.483112498799646,2.2479991391195706,0.03294903034779755,0.3696929727982414,-3.659242631725554,no
TNFRSF13B,1.0532824077319871,0.030885074235131205,2.075679741228843,4.223400524325621,2.1251185036466786,0.04396082454730251,0.4033616548603145,-3.984422973580108,no
LPAR1,1.050755320690341,0.20925326409788236,1.8922573772827997,3.371366608536089,2.5543651471101345,0.016181809280519967,0.2937492504542979,-3.0893270295051964,no
HECTD2,1.0501992511791238,0.5057394147884491,1.5946590875697986,3.651600589306949,3.9423666903833827,4.5819082552696496e-4,0.0760851609723251,-0.023025273589952988,no
E2F6P4,1.0483133866293581,-0.26952037246975347,2.36614714572847,3.6991779470696855,1.6409242504296964,0.11372501453210587,0.548835171744685,-4.7548088815946965,no
